id,crawling_date,job_title,salary,deadline,views,region,description,requirements,benefits,posted_date,level,profession,skills,field,resume_language,min_yoe,nationality,min_edu_level,gender,desired_age,marital_status,num_of_recruits,working_day,working_hours,location,keywords
464,20240923,HR & Admin Officer,Thương lượng,Hết hạn trong 7 ngày,2379 lượt xem,Hà Nội,"1. Administration
- Make office expense payments.
- Arrange cars/ taxi for employees to visit customers.
- Maintain and ensure that the working environment (electrionic equipment, lights, copy machines, OA…) is always neat and tidy for all staff.
- Asset Management: Follow, record asset information; Check asset inventory and asset in using …
- Process documents related to expats (Ex: Work permit; Temporary residence card…)
- Event organization: Company health check, Birthday Party, Christmas, New Year Party, etc…

2. Training
- Collaborate with other internal departments to design training plan for employees (E-learing system; Internal and External training).
- Organize training classes: Prepare, support to conduct and observe during class.
- Collect and analyze the feedback from employees after training class by making reports.
- Review the existing and create new learning courses to support training programs in the internal E-learning system.
- Report about training work weekly/ monthly/ quarterly/ yearly as supervisors’ requirements.

3. Other
- Report about human resources when required
- Other HR – Admin task assigned by supervisors","- Major: Bachelor in Economics, Finance – Banking, Business Administration, Human Resources Management, English, Chinese or related majors…
- At least 1-year experience in HR & Admin
- A strong desire to work in HR & Admin.
- Teamwork skill, hardworking, careful and willing to learn.
- Foreign language: 700+ TOEIC (other certificate equivalents 700+ TOEIC) or HSK/ TOCFL level 4+
- Can use office equipment, good at using Microsoft Office.","[{'Thưởng': '13th month salary, annual salary increase, year-end bonus according to annual performance evaluation'}, {'Chăm sóc sức khoẻ': 'Teambuilding top level domestically and internationally; company sponsored when traveling in groups.'}, {'Xe đưa đón': 'In addition to the statutory insurance, there is also 24/24 accident and health insurance'}]",26/08/2024,Nhân viên,Nhân Sự/Tuyển Dụng > Nhân Sự Tổng Hợp,"HR Admin, Administration, Business Administration, Human Resources Management, Training",Ngân hàng,Bất kỳ,1,Không hiển thị,Cử nhân,Không hiển thị,Không hiển thị,Không hiển thị,Không hiển thị,,,"CEO Tower HH2-1, Pham Hung Street, Me Tri Ward, Nam Tu Liem District, Hanoi","['Nhân Sự/Tuyển Dụng', 'Nhân Sự Tổng Hợp', 'Ngân hàng', 'HR Admin', 'Administration', 'Business Administration', 'Human Resources Management', 'Training', 'Chailease International Leasing Co., Ltd', 'Hà Nội']"
465,20240923,ODOO Developer,"$ 500-1,200 /tháng",Hết hạn trong 10 ngày,754 lượt xem,Hồ Chí Minh,"- Develop, test and maintain, software applications using Odoo
- Collaborate with cross-functional teams to setup, design and implement new features.
- Ensure the performance, quality, and responsiveness of applications.
- Identify and fix bugs, and improve application performance.
- Implement and manage security measures to protect infrastructure and applications.
- Stay up-to-date with emerging trends and technologies in software development.
- Responsible for reporting work to management (Leader, PO).","- At least 2,3 years of experience in Odoo, Python, Javascript. (mandatory)
- Strong knowledge of the Odoo framework (mandatory)
- Experience with Odoo customization and module development (mandatory)
- Integration of third-party applications (mandatory)
- Design and implementation of Odoo themes and templates (mandatory)
- Strong experience with PostgreSQL database management.
- Knowledge of web technologies (HTML, CSS, XML, etc.).
- Familiarity with Linux/Unix systems.
- Familiarity with Agile methodologies
- Proficient in reading and understanding English documents.
- Strong problem-solving and troubleshooting skills.","[{'Thưởng': 'Birthday bonus,Invention bonus, Referrals Bonus, Completing project bonus,13th payment'}, {'Nghỉ phép có lương': 'The company provides support for skill-enhancing courses, Training support, Seniority bonus'}, {'Khác': 'HI, SI pursuant to the State Regulations, 12 paid leave days,Team building'}]",29/08/2024,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,"Odoo, Python, JavaScript, PostgreSQL, Linux",Phần Mềm CNTT/Dịch vụ Phần mềm,Bất kỳ,2,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,Không hiển thị,Không hiển thị,,,"2nd Floor, Victory House Tower, 19- 23 Dinh Bo Linh Street, Ward 24, Binh Thanh District, Ho Chi Minh City","['Công Nghệ Thông Tin/Viễn Thông', 'Phần Mềm Máy Tính', 'Phần Mềm CNTT/Dịch vụ Phần mềm', 'Odoo', 'Python', 'JavaScript', 'PostgreSQL', 'Linux', 'LF Global Tech', 'Hồ Chí Minh']"
466,20240923,[Gấp] Nhân Viên Kinh Doanh Tại Hà Nội - Upto $2000,"$ 590-1,200 /tháng",Hết hạn trong 10 ngày,1532 lượt xem,Hà Nội,"1. Xác định và tìm kiếm khách hàng có nhu cầu về công cụ, dụng cụ, thiết bị tập thể hình; đặc biệt là các đầu mối khách sạn, khu nghỉ dưỡng, căn hộ, câu lạc bộ thể hình, Spa…
2. Đàm phán và chốt dự án.
3. Theo dõi và quản lý các dự án được giao
4. Xây dựng và phát triển mối quan hệ với khách hàng hiện tại và khách hàng tiềm năng.
5. Tư vấn về sản phẩm, dịch vụ của công ty với khách hàng
6. Phối hợp với các bộ phận để đáp ứng yêu cầu của khách hàng, thu hồi nợ.
7. Làm việc với cả khách hàng Việt Nam và nước ngoài.","1. Tiếng Anh/Tiếng Việt tốt.
2. Kinh nghiệm bán hàng B2B tối thiểu 2 năm trở lên.
3. Tối thiểu 2 - 3 năm kinh nghiệm bán hàng dự án
4. Sẵn sàng học hỏi và chủ động hành động để trở thành thành viên của một nhóm năng động và phát triển nhanh.
5. Có mối quan hệ tốt với các nhà phát triển dự án thương mại như khách sạn, khu nghỉ dưỡng, căn hộ, câu lạc bộ thể hình, Spa, Phòng khám, Bệnh viện,.. là một lợi thế.
6. Nam & Nữ, tuổi: 27 - 35.
* Quyền lợi:
1. Thu nhập: Lương cố định +% doanh số + thưởng (Từ 15-30 triệu/tháng)
2. Mức lương cạnh tranh và chính sách hoa hồng, thưởng doanh số hấp dẫn;
3. Gói phúc lợi toàn diện bao gồm bảo hiểm y tế, bảo hiểm tai nạn nhóm, hỗ trợ đào tạo và phát triển nghề nghiệp.
4. Cơ hội trở thành Trưởng phòng kinh doanh trong vòng 6 tháng
5. Học hỏi và tích lũy kinh nghiệm, có nhiều cơ hội thăng tiến, phát triển bản thân, khẳng định bản thân.
6. Kế hoạch đào tạo, đào tạo và phát triển sản phẩm liên tục.
7. Môi trường làm việc năng động, thân thiện.
8. Thời gian làm việc: Sáng 8:30 – 12:00, chiều 13:30 – 17:30 từ thứ 2 đến hết thứ 6
* Địa điểm làm việc:
- Hà Nội: Tầng 3, tòa nhà HQ, 193C3 Bà Triệu, Lê Đại Hành, Hai Bà Trưng
- HCM: Tầng 5, Twins Tower, 85 Cách Mạng Tháng 8, Bến Thành, Quận 1","[{'Thưởng': 'Thu nhập: Lương cố định +% doanh số + thưởng (Từ 15-30 triệu/tháng)'}, {'Chăm sóc sức khoẻ': 'Gói phúc lợi toàn diện bao gồm bảo hiểm y tế, bảo hiểm tai nạn nhóm, hỗ trợ đào tạo và phát triển nghề nghiệp.'}, {'Khác': 'Cơ hội trở thành Trưởng phòng kinh doanh trong vòng 6 tháng'}]",29/08/2024,Nhân viên,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,"B2B, Kinh Doanh, Tiếng Anh, Bán hàng, Xúc Tiến Dự Án",Dịch vụ Y tế/Chăm sóc sức khỏe,Tiếng Anh,2,Không hiển thị,Không giới hạn,Bất kỳ,27-35,Không hiển thị,Không hiển thị,,,"Công ty TNHH Quốc Tế Át Ti Vo - Tầng 3, tòa nhà HQ, số 193C3 Bà Triệu, phường Lê Đại Hành, HBT, HN","['Kinh Doanh', 'Bán Hàng/Phát Triển Kinh Doanh', 'Dịch vụ Y tế/Chăm sóc sức khỏe', 'B2B', 'Kinh Doanh', 'Tiếng Anh', 'Bán hàng', 'Xúc Tiến Dự Án', 'Attivo International Co., Ltd.', 'Hà Nội']"
467,20240923,Giám Đốc Văn Phòng Đại Lý - Agency Office Director (AOD),Thương lượng,Hết hạn trong 25 ngày,243 lượt xem,"Hồ Chí Minh, Hà Nội, Đà Nẵng","Job Scope / Position Summary
• Doanh nhân khởi nghiệp, hoạch định Chiến lược Kinh doanh, dẫn dắt đội ngũ và phối hợp với bộ phận Kinh Doanh – Đào tạo Kinh doanh để hướng đến thành công cho sự phát triển của Doanh nghiệp và đảm bảo Doanh số theo chiến lược đã đề ra.
• Hoàn thành xuất sắc vai trò là một Chủ Doanh Nghiệp, Nhà Đầu Tư, Nhà Quản Trị, Đối Tác Chiến Lược, với sứ mệnh là Văn phòng Đại lý cung cấp các sản phẩm tài chính của Tập đoàn Generali đến với tất cả mạng lưới khách hàng tại Việt Nam.

Main Responsibility
- Tuyển dụng và đưa ra chiến lược tuyển dụng hiệu quả nhằm phát triển mạng lưới Tư vấn viên (TVV) và hệ thống kinh doanh.
- Dẫn dắt, huấn luyện đội ngũ, điều hành phát triển chiến lược kinh doanh của Văn phòng Đại lý (AO) để đáp ứng được chỉ tiêu kinh doanh đã đề ra.
- Phát triển và mở rộng thị trường kinh doanh, mở rộng nhận diện thương hiệu Generali Việt Nam tại địa phương để hoàn thành các chỉ tiêu Tháng – Quý – Năm của cá nhân & đội nhóm.
- Phối hợp chặt chẽ với đội ngũ Phát triển Kinh doanh Khu vực (AD) để triển khai những chính sách, chiến lược tuyển dụng và kinh doanh phù hợp với từng giai đoạn nhằm xây dựng bền vững và mở rộng mạng lưới TVV, mạng lưới khách hàng.
- Phối hợp sâu sát cùng đội ngũ Đào Tạo Phát triển Đại lý (AT), cùng AT nâng cao nghiệp vụ và kiến thức về kỹ năng năng bán hàng, sản phẩm, thị trường, ngành nghề dành riêng cho AOD cũng như đội ngũ TVV/ nhân viên.","Qualification and Experience Requirement
Education
• Tốt nghiệp Trung Cấp trở lên từ các ngành như Kinh Tế, Tài Chính, Quản Trị, Ngân hàng hoặc ngành có liên quan.

Experience
• Kinh nghiệm Quản lý Kinh doanh từ 3-5 năm trong các ngành Bảo hiểm/ Tài chính/ Ngân hàng/ Bất động sản / Tiêu dùng/ Dịch vụ, hoặc có kinh nghiệm Quản lý Tư Vấn Bảo Hiểm/ Quản lý doanh nghiệp Start-up.

Skills
• Kỹ năng Tuyển dụng xây dựng đội nhóm, Huấn luyện đào tạo đội ngũ, giao tiếp và đàm phán tốt.
• Kỹ năng Quản lý đội ngũ, triển khai giám sát kế hoạch kinh doanh để hoàn thành mục tiêu.
• Có năng lực Tài chính, kinh nghiệm Kế toán Quản trị và điều hành chung.
• Có tinh thần khởi nghiệp, tư duy quản trị và đầu tư.
• Có kỹ năng thuyết trình trước đám đông là một lợi thế.
• Có hiểu biết về Bảo hiểm & Bảo hiểm Nhân thọ là một lợi thế.","[{'Thưởng': 'Competitive salary and bonus'}, {'Chăm sóc sức khoẻ': 'Insurance according to the Labor Law'}, {'Hoạt động nhóm': 'Professional working environment'}]",18/09/2024,Giám Đốc và Cấp Cao Hơn,CEO & General Management > Quản Lý Cấp Cao,"Quản Lý Kinh Doanh, Chiến Lược Kinh Doanh, Quản Lý Đội Ngũ Kinh Doanh, Bảo Hiểm, Tuyển Dụng",Bảo hiểm,Bất kỳ,Không yêu cầu,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,Không hiển thị,Không hiển thị,,,"Generali Plaza, 43 – 45 Tu Xuong, District 3, Ho Chi Minh City, Vietnam","['CEO & General Management', 'Quản Lý Cấp Cao', 'Bảo hiểm', 'Quản Lý Kinh Doanh', 'Chiến Lược Kinh Doanh', 'Quản Lý Đội Ngũ Kinh Doanh', 'Bảo Hiểm', 'Tuyển Dụng', 'Công Ty TNHH Bảo Hiểm Nhân Thọ Generali Việt Nam', 'Hồ Chí Minh', 'Hà Nội', 'Đà Nẵng']"
468,20240923,Nhân Viên Lễ Tân,$ 320-500 /tháng,Hết hạn trong 17 ngày,490 lượt xem,Hà Nội,"EuroPlas - Europlas.com.vn là một trong những nhà sản xuất filler masterbatch lớn nhất thế giới, sản phẩm của EuP sản xuất tại ba miền Bắc – Trung – Nam Việt Nam, Ai Cập và xuất khẩu hơn 80 quốc gia trên thế giới. Chúng tôi đang tìm kiếm ứng viên tiềm năng cho vị trí Nữ nhân viên Lễ tân:
• Công việc lễ tân
- Chào hỏi, đón tiếp khách hàng, đối tác.
- Tiếp nhận các cuộc gọi và xử lý các vấn đề khách hàng, đối tác trao đổi.
- Lưu trữ thông tin thư chuyển phát đến/ đi, báo các phòng ban xuống sảnh kí, nhận thư …
- Giữ gìn vệ sinh khu vực sảnh, tuân thủ các quy tắc và quy định của tổ chức, doanh nghiệp.
- Tuân theo các quy trình an ninh như kiểm tra chặt chẽ người ra/vào thông qua bàn trực để đảm bảo an ninh của văn phòng.
- Đặt hàng đồ dùng văn phòng phẩm cho nhân viên công ty, đặt nước uống cho VP, và theo dõi số lượng đồ đạc, sản phẩm tồn kho.
- Cùng với các bộ phận khác thực hiện các công việc chung được giao.
- Làm việc trực tiếp với các đơn vị Chuyển phát nhanh trong nước và quốc tế để gửi chứng từ, hàng hóa đi, theo dõi các vận đơn đi, đôn đốc các đơn vị CPN nếu thư hàng bị chậm.
- Forward mail từ mail gốc của đội hỗ trợ kinh doanh đến các đơn vị chuyển phát nhanh báo lấy các vận đơn hãng tàu theo yêu cầu.
- Book grap gửi đi/lấy về các chứng từ gấp
- Làm các thủ tục thanh toán cho các đơn vị CPN, Nước, VPP,…
• Công việc hành chính: Các công việc hành chính theo sự sắp xếp của bộ phận","- Nữ, Cao từ 1m58 trở lên, Ngoại hình ưa hình.
- Có khả năng giao tiếp bằng tiếng Anh.","[{'Thưởng': 'Mức lương: 8 - 12 triệu/tháng + Thưởng'}, {'Chăm sóc sức khoẻ': 'Bảo hiểm sức khỏe cho nhân viên ngoài Bảo hiểm y tế'}, {'Nghỉ phép có lương': 'Cơ hội học tập, đào tạo và phát triển bản thân để thăng tiến lên vị trí kế toán trưởng'}]",10/09/2024,Nhân viên,Hành Chính Văn Phòng > Lễ Tân/Tiếp Tân,"Lễ Tân Hành Chính, Hành Chính Lễ Tân",Nhựa & Cao su,Bất kỳ,1,Người Việt Nam,Cao đẳng,Nữ,21-30,Bất kỳ,1,,,"A66, Khu đấu giá 3ha, P. Phúc Diễn, Q.Nam Từ Liêm,Hà Nội","['Hành Chính Văn Phòng', 'Lễ Tân/Tiếp Tân', 'Nhựa & Cao su', 'Lễ Tân Hành Chính', 'Hành Chính Lễ Tân', 'Công Ty Cổ Phần Nhựa Châu Âu', 'Hà Nội']"
469,20240923,Trưởng Nhóm Phát Triển Quan Hệ Đối Tác,Thương lượng,Hết hạn trong 11 ngày,644 lượt xem,Hà Nội,"Được thành lập vào năm 2016 tại Hà Nội, 1C Việt Nam hoạt động với vai trò là nhà phát triển và phân phối các giải pháp phần mềm tự động hóa doanh nghiệp trên nền tảng 1C:Enterprise. Có hơn 5000 công ty tại Việt Nam sử dụng giải pháp 1C trong hoạt động kinh doanh hàng ngày của họ. Mạng lưới đối tác 1C Việt Nam tích cực mở rộng khắp các thành phố lớn trên cả nước.

1C Vietnam đang tuyển dụng ngay vị trí Trưởng nhóm phát triển đối tác. Mục tiêu của vai trò này là hợp tác với nhóm hiện tại của Công ty và tạo ra các khách hàng mới để mở rộng hoạt động kinh doanh trong nước.


• Phát triển quan hệ với đối tác chiến lược và các kênh kinh doanh mới
- Xác định các quan hệ đối tác chiến lược và thúc đẩy phát triển quan hệ đối tác mới.
- Lập kế hoạch phát triển chiến lược nhằm nâng cao mối quan hệ với các Đối tác hiện có.
- Hoàn thành mục tiêu doanh thu từ các kênh Đối tác hiện có và mới.
- Đàm phán, thực hiện và giám sát việc thực hiện Hợp đồng đối tác và đảm bảo rằng tất cả các cam kết được thực hiện đầy đủ bởi cả 1C Việt Nam và các đối tác.
- Tổ chức lễ ký kết hợp tác và các hoạt động PR liên quan cùng với đội ngũ marketing
- Mở rộng mạng lưới với các đối tác mới (theo từng ngành nghề, tổ chức, hiệp hội…)
- Quản lý và làm việc với các đối tác để đảm bảo kế hoạch tài chính tốt nhất và tăng độ phủ thương hiệu.

• Phối hợp với Phòng Kinh doanh để triển khai hiệu quả các hợp đồng hợp tác.

• Lập kế hoạch và tổ chức
- Thúc đẩy hoàn thành mục tiêu Kế hoạch Kinh doanh & Doanh thu của Đối tác như được giao.
- Huấn luyện, đào tạo và hỗ trợ các bộ phận liên quan về các chương trình và quan hệ đối tác mới.",,"[{'Thưởng': 'Mức lương cạnh tranh; tăng lương dựa trên kết quả làm việc'}, {'Chăm sóc sức khoẻ': 'Tham gia bảo hiểm đầy đủ theo mức lương trên hợp đồng'}, {'Máy tính xách tay': 'Văn phòng hiện đại tại Times city, làm việc 40 giờ/tuần'}]",30/08/2024,Nhân viên,Kinh Doanh > Bán Hàng/Phát Triển Kinh Doanh,"Phát Triển Đối Tác, Kinh Doanh, Phát Triển Kinh Doanh, Quản Lý Quan Hệ Đối Tác, Mối quan hệ với đối tác",Phần Mềm CNTT/Dịch vụ Phần mềm,Bất kỳ,5,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,Không hiển thị,Không hiển thị,,,"Tầng 21, Tòa nhà Century Tower, số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội, Việt Nam","['Kinh Doanh', 'Bán Hàng/Phát Triển Kinh Doanh', 'Phần Mềm CNTT/Dịch vụ Phần mềm', 'Phát Triển Đối Tác', 'Kinh Doanh', 'Phát Triển Kinh Doanh', 'Quản Lý Quan Hệ Đối Tác', 'Mối quan hệ với đối tác', '1C Vietnam LLC', 'Hà Nội']"
470,20240923,Marketing Communications Intern,Tới 3tr ₫/tháng,Hết hạn trong 24 ngày,1145 lượt xem,Hồ Chí Minh,"This job is one of the first steps in the marketing journey for those who love finding job seekers and employers’ insights (mainly) and who use their sharp writing skills to inspire and nurture their strong engagement with the VietnamWorks brand. You will have chances to bring your ideas to life and see your performance immediately, with strong support from your line managers and colleagues.
Content Writing:
- Engagement content: write content for HRI blog/Email
- Push Sales: Write content brochure/message
- Event: Write content brochures/sales message/invitation email. Research topic & speakers.
- TikTok video: write scripts/prepare for video shoot
- Calendar: QC content/manage production and delivery.
Marketing Collaterals:
- Research brand-relevant social community (including Facebook and LinkedIn)
- Explore ideas and write engaging and creative content in Sales materials
- Assist in making sales brochures and other marketing collaterals with both English and Vietnamese versions.
Marketing Admin:
- Assist in paperwork for marketing activities and projects.
- Collect & report market information.","• 4th year university student, preferably in Marketing, PR & Communications, Event, and Advertising
• Have internship certificate from your university
• Have English certification is a plus
• Commitment: 3 months (full-time)",[{'Đào tạo': 'Training'}],17/09/2024,Mới Tốt Nghiệp,"Tiếp Thị, Quảng Cáo/Truyền Thông > Tiếp Thị Nội Dung","Attention To Detail, Task Management, Creative & Can-Do Attitude, Good Writing Skills In Both Vietnamese And English, Passion In Content Writing, Marketing, Communications, Event",Cung cấp nhân lực,Tiếng Anh,Không yêu cầu,Người Việt Nam,Khác,Bất kỳ,Không hiển thị,Không hiển thị,1,T2 - T6,9:00 - 18:00,e.town Central,"['Tiếp Thị, Quảng Cáo/Truyền Thông', 'Tiếp Thị Nội Dung', 'Cung cấp nhân lực', 'Attention To Detail', 'Task Management', 'Creative & Can-Do Attitude', 'Good Writing Skills In Both Vietnamese And English', 'Passion In Content Writing, Marketing, Communications, Event', 'Navigos Group', 'Hồ Chí Minh']"
471,20240923,Kế Toán Tổng Hợp Tiếng Trung,"$ 800-1,500 /tháng",Hết hạn trong 17 ngày,195 lượt xem,Hà Tĩnh,,,"[{'Chăm sóc sức khoẻ': 'Đóng BHXH 90% lương'}, {'Nghỉ phép có lương': 'Nghỉ 4CN và 2 thứ 7/ tháng\nLễ tết theo lịch nhà nước'}]",10/09/2024,Nhân viên,Kế Toán/Kiểm Toán > Kế Toán Tổng Hợp,"Chứng chỉ Kế toán trưởng, Kế toán, Kế Toán Giá Thành, Kế Toán Tổng Hợp, Tiếng Trung",Kế toán/Kiểm toán,Bất kỳ,4,Không giới hạn,Cử nhân,Bất kỳ,25-40,Bất kỳ,1,T7 - CN,09:00 - 18:00,"khu kinh tế Vũng Áng, Kỳ Anh, Hà Tĩnh","['Kế Toán/Kiểm Toán', 'Kế Toán Tổng Hợp', 'Kế toán/Kiểm toán', 'Chứng chỉ Kế toán trưởng', 'Kế toán', 'Kế Toán Giá Thành', 'Kế Toán Tổng Hợp', 'Tiếng Trung', 'CÔNG TY TNHH GIẢI PHÁP NĂNG LƯỢNG CÔNG NGHỆ CAO V-G', 'Hà Tĩnh']"
472,20240923,"Team Lead, Business Operation (Drco)",Thương lượng,Hết hạn trong 17 ngày,320 lượt xem,Hà Nội,"ABOUT THE JOB
• Lead a team responsible for managing deregistered company cases that necessitate investigation, blocking, and account closure, including funds transfers and preparation of remittance file, ensuring compliance with obligations and NAB’s code of conduct.
• Work closely with onshore Lead and Consultant in DRCO (Deregistered Company Operations) to deliver business goals by providing direction, leadership, and coaching to the DRCO team.
• Coordinate the daily activities of the NAB Vietnam DRCO team ensuring that work is completed efficiently, accurately and within the standards set out in Service Level Agreements, service standards and performance targets, and in compliance with policy, procedure and statutory requirements.

YOUR JOB RESPONSIBILITIES
• Resolve customer account issues and perform quality checks and assurance as SME.
• Use strong relationship and coaching skills to achieve business goals through the leadership of people and other key stakeholders including the development of quality internal and external networks.
• Setting clear and measurable goals for the team aligned with organisational KPI’s.
• Capacity planning and developing cross-skilling strategies to ensure the business is operating effectively, working closely with the onshore Lead, DRCO to ensure effective balance of resources on work.
• Ensure the team delivers an exceptional customer experience and grows customer advocacy of NAB as well as positive feedback from colleagues across NAB.
• Monitor individual & team performance, team engagement, providing performance feedback including recognition and performance improvement plans.
• Identifying opportunities for improvement of process and operating rhythm, providing input to establishing, managing and reporting of activities and issues.",,"[{'Thưởng': 'Attractive salary\n13th month salary and Annual Performance Bonus'}, {'Chăm sóc sức khoẻ': 'Premium healthcare for yourself and family members'}, {'Nghỉ phép có lương': '20-day paid annual leave and 7-day paid sick leave'}]",10/09/2024,Nhân viên,Ngân Hàng & Dịch Vụ Tài Chính > Tuân Thủ & Kiểm Soát Rủi Ro,"Banking experience, Leadership Skills, Financial service leadership, Risk and compliance understanding, Process and change execution",Ngân hàng,Tiếng Anh,6,Không giới hạn,Không giới hạn,Bất kỳ,Không hiển thị,Bất kỳ,1,T2 - T6,09:00 - 18:00,"TNR Tower Nguyen Chi Thanh, 54A Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội, Việt Nam","['Ngân Hàng & Dịch Vụ Tài Chính', 'Tuân Thủ & Kiểm Soát Rủi Ro', 'Ngân hàng', 'Banking experience', 'Leadership Skills', 'Financial service leadership', 'Risk and compliance understanding', 'Process and change execution', 'NAB Innovation Centre Vietnam', 'Hà Nội']"
473,20240923,Nhân Viên Chăm Sóc Khách Hàng,Từ 10tr ₫/tháng,Hết hạn trong 23 ngày,361 lượt xem,Bình Dương,"1. Chăm sóc khách hàng:
- Tiếp nhận và xử lý các yêu cầu, thắc mắc của khách hàng qua điện thoại, email, chat và các kênh liên lạc khác.
- Cung cấp thông tin về sản phẩm, dịch vụ và các chương trình khuyến mãi của công ty.
- Giải quyết các vấn đề và khiếu nại của khách hàng một cách nhanh chóng và hiệu quả.
- Duy trì mối quan hệ tốt đẹp với khách hàng, đảm bảo sự hài lòng của khách hàng về sản phẩm và dịch vụ của công ty.

2. Hỗ trợ hoạt động kinh doanh:
- Phối hợp với các bộ phận liên quan để xử lý đơn hàng, giao hàng và thu hồi công nợ.
- Cập nhật thông tin khách hàng vào hệ thống quản lý.
- Thực hiện các công việc khác theo sự phân công của cấp trên.","- Tốt nghiệp Cao đẳng trở lên chuyên ngành Quản trị Kinh doanh, Marketing, Dịch vụ khách hàng hoặc các ngành liên quan.
- Có ít nhất 1 năm kinh nghiệm ở vị trí chăm sóc khách hàng hoặc tương đương.
- Kỹ năng giao tiếp và xử lý tình huống tốt.
- Kỹ năng sử dụng máy tính thành thạo.
- Yêu cầu về tính cách:
+ Kiên nhẫn, nhiệt tình và có trách nhiệm trong công việc.
+ Khả năng làm việc độc lập và theo nhóm.
+ Chịu được áp lực công việc.

CƠ HỘI PHÁT TRIỂN NGHỀ NGHIỆP (CAREER PATH):","[{'Thưởng': 'Từ 10,000,000 triệu + Bonus hấp dẫn (Cụ thể theo năng lực và kinh nghiệm)'}, {'Chăm sóc sức khoẻ': 'Được đóng BHXH, BHYT, BHTN đầy đủ sau kết thúc thử việc'}, {'Khác': 'Môi trường làm việc thân thiện, năng động'}]",16/09/2024,Nhân viên,Dịch Vụ Khách Hàng > Dịch Vụ Khách Hàng,"Chăm Sóc Khách Hàng, Hỗ Trợ Kinh Doanh, Giải Quyết Vấn Đề, Thu Hồi Công Nợ, Theo Dõi Đơn Hàng",Phần Mềm CNTT/Dịch vụ Phần mềm,Bất kỳ,1,Không hiển thị,Cao đẳng,Không hiển thị,30-45,Không hiển thị,1,,,"119A/2, tổ 4, khu phố 1B, phường An Phú, thành phố Thuận An, Tỉnh Bình Dương","['Dịch Vụ Khách Hàng', 'Dịch Vụ Khách Hàng', 'Phần Mềm CNTT/Dịch vụ Phần mềm', 'Chăm Sóc Khách Hàng', 'Hỗ Trợ Kinh Doanh', 'Giải Quyết Vấn Đề', 'Thu Hồi Công Nợ', 'Theo Dõi Đơn Hàng', 'Công Ty Cổ Phần Chiếu Xạ An Phú - Apira', 'Bình Dương']"
474,20240923,"Flutter Software Engineer ($1,000 - $2,400)","$ 1,000-2,400 /tháng",Hết hạn trong 25 ngày,83 lượt xem,Hà Nội,"As a member of application engineering team in LG CTO VSL, your roles & responsibilities will be as follows:

- Work with the local engineering team, product managers, and program managers at VSL and remote locations (Korea) to build and ship embedded system applications.
- As a member of application team, design software module, implement, test & release according to agile process.
- Expected engineering output in the form of source code, engineering documentation, test results, release note.
- Provide high quality and high performing embedded system applications
- Senior level engineers are required to perform code reviews of fellow or junior team members.
- Support leadership team (Product Owner, Scrum leader and cross functional leaders) for the successful outcome of engineering projects.","- Bachelor's (or higher) degree in computer science or the relating fields.
- Have at least 4 years experience in Flutter engine OR Flutter (Dart language) app or widget development for mobile or embedded device.
- Have experience using Github, Jenkins, Travis CI tool
- Can communicate in English, mostly for the technical communication with the collaborating scrum teams
- Experience in Agile Scrum methodology.","[{'Thưởng': 'Attractive and competitive salary package; sign on bonus; position bonus'}, {'Cơ hội du lịch': 'On-site & training opportunities in Korea, US, UK, France, etc.'}, {'Khác': '13th month salary + incentive bonus ( total remuneration package: up to 16-month salary)'}]",18/09/2024,Nhân viên,Công Nghệ Thông Tin/Viễn Thông > Phần Mềm Máy Tính,"ReactJS, Flutter, JavaScript",Phần Mềm CNTT/Dịch vụ Phần mềm,Tiếng Anh,Không yêu cầu,Không hiển thị,Không giới hạn,Không hiển thị,Không hiển thị,Không hiển thị,2,,,"21F Office Building, Lotte Mall Hanoi, No. 272 Vo Chi Cong, Phu Thuong Ward, Tay Ho District, Hanoi","['Công Nghệ Thông Tin/Viễn Thông', 'Phần Mềm Máy Tính', 'Phần Mềm CNTT/Dịch vụ Phần mềm', 'ReactJS', 'Flutter', 'JavaScript', 'LG Electronics Development Viet Nam Company Limited', 'Hà Nội']"
